id_transaccion,id_cliente,monto,fecha,id_tienda,nombre,edad,ciudad,pais,preferencias,puntos_lealtad,gastos_mensuales,ingresos,lat,lon,segmento_cliente,PC1,PC2,PC3
6497,858,3527.02,2023-07-28,8,Luis González,20,Mérida,MEX,['Juguetes'],0.0718010429201765,0.8051520453776997,0.2940124652220998,21.690789,-115.104672,Premium Joven,0.3235634467040257,-0.193791136652049,-0.6296244801881795
6498,950,497.66,2023-01-07,18,Alejandro Ramos,65,Oaxaca,MEX,"['Ropa', 'Deportes', 'Hogar']",0.5086241476133173,0.32856663499724237,0.32048179770143004,17.867827,-102.173252,Regular Adulto,-0.5846663755827257,0.32034425211181383,0.13571585513572648
6499,867,4120.67,2023-11-12,20,Jorge Ortiz,24,León,MEXICO,"['Alimentos', 'Ropa', 'Hogar']",0.22823906939430405,0.031174027129425953,0.9012931976811039,29.555745,-98.8311,Regular Joven,0.4519952252617656,0.5335157672168684,-0.45718739702079497
6500,538,899.5,2024-08-24,10,Ricardo Cruz,66,Puebla,méxico,['Hogar'],0.7406738868832732,0.08786915342357621,0.2666568997631237,14.996907,-108.281939,Regular Adulto,-0.4696090805460108,-0.06750465394315242,0.35464414809727485
6501,324,199.52,2024-12-13,19,María Mendoza,52,León,México,['Ropa'],0.9494584837545126,0.1255587682093833,0.5273653813305862,19.849215,-108.727508,Regular Adulto,-0.676830677472657,0.47556216528812856,0.32521149560131946
6502,1097,3450.47,2024-11-11,8,Valentina Ramírez,67,Culiacán,mx,['Juguetes'],0.9576815082230244,0.004035601746918017,0.25755231158434444,32.127333,-111.935799,Regular Adulto,0.23251726721201182,-0.010704540215226155,0.5134125309411137
6503,179,3389.13,2023-09-01,11,Luis Morales,20,Veracruz,Mexico,"['Juguetes', 'Alimentos']",0.6598475732049739,0.6328746623606535,0.13731643151533152,16.975801,-97.974557,Premium Joven,0.2701959786078255,-0.10260460899119794,-0.17058987666629544
6504,620,3451.08,2024-10-17,20,Laura Jiménez,68,Cancún,mx,"['Electrónica', 'Belleza', 'Ropa']",0.09566787003610108,0.9955697089455625,0.5921747070229423,29.609042,-88.426947,Premium Adulto,0.2634592867890787,0.48956953278630966,-0.04361506091107825
6505,1418,145.42,2023-10-17,12,María Moreno,27,Tijuana,México,['Electrónica'],0.7789811472121941,0.0840688225016617,0.44891212764960087,25.457591,-99.404692,Regular Joven,-0.6833127594008362,0.0618685348588599,-0.026227638557063004
6506,1159,3071.95,2024-03-04,15,Fernando Reyes,51,Chihuahua,México,"['Juguetes', 'Belleza', 'Ropa']",0.43541917368632166,0.7598591974822165,0.4722207494705105,31.404442,-105.608646,Premium Adulto,0.15487591150357938,0.2965160551981726,-0.022716750401404973
6507,55,4969.73,2024-09-05,6,Laura Reyes,45,Tijuana,Mex,['Electrónica'],0.48555956678700357,0.9522001679036599,0.10993602589146477,29.160755,-104.450683,Premium Adulto,0.7101201037779101,-0.23514022497017034,-0.012584344795676605
6508,131,3103.8,2024-07-05,15,Sofía Pérez,53,Veracruz,méxico,['Alimentos'],0.7434817488969113,0.7333944437516312,0.5004601440222076,17.551405,-103.261702,Premium Adulto,0.17511345467357176,0.2406487072119985,0.2768141599839886
6509,389,59.86,2023-09-22,20,Miguel López,19,Mérida,México,"['Hogar', 'Alimentos']",0.9512635379061372,0.46371879608190514,0.029984349360626175,24.448038,-108.279444,Regular Joven,-0.7043351264254274,0.4253880156008143,-0.12032548276340449
6510,1087,853.91,2023-10-06,8,Elena Flores,57,Oaxaca,México,['Alimentos'],0.8263136782992379,0.10925051457457764,0.3306665324051303,30.167785,-109.496404,Regular Adulto,-0.49671319315468543,-0.05420825853290612,0.3163865398827965
6511,1150,4566.69,2023-10-12,8,Fernando Gutiérrez,57,Cancún,méxico,"['Electrónica', 'Belleza', 'Ropa']",0.22703569995988768,0.24570630744368607,0.5424268013092637,22.64738,-104.370374,Regular Adulto,0.5864772375597715,-0.12376148646718999,-0.05223872345228753
6512,112,3502.0,2024-12-11,3,Claudia Ruiz,63,Tijuana,mx,['Deportes'],0.1161251504211793,0.6742630430674174,0.1500901524371474,18.546776,-103.731769,Premium Adulto,0.2984631443798488,-0.4836654683039173,-0.07284892291550404
6513,955,3637.16,2023-04-25,14,Roberto Sánchez,33,Querétaro,México,['Electrónica'],0.18190934616927396,0.8013234305314678,0.5084406479650496,26.668227,-104.925296,Premium Adulto,0.33630681344097213,0.17536349187156985,-0.3870954456392831
6514,966,2534.89,2023-01-06,13,Laura Torres,70,Cancún,MEX,"['Belleza', 'Ropa']",0.24508624147613317,0.03386485683834581,0.39062601622650384,22.235417,-110.501186,Regular Adulto,-0.008340497765855548,0.11930480418339928,-0.0031463255084157593
6515,1299,1915.68,2024-10-18,9,Sofía Flores,32,Mérida,Mexico,"['Belleza', 'Hogar']",0.7932210188527878,0.4972108193724312,0.21232745266913577,30.93825,-93.174708,Regular Adulto,-0.17772680852962125,-0.09737695576438099,0.0656367353976578
6516,1359,1147.88,2023-04-27,11,Roberto Rivera,46,León,mx,"['Juguetes', 'Alimentos', 'Belleza']",0.16305655836341756,0.8112626586631733,0.3182743617580052,28.059911,-97.680357,Premium Adulto,-0.38142455148098603,-0.029514951417314972,-0.26183263443337
6517,1322,2662.13,2023-02-23,4,Patricia Chávez,44,Puebla,Mexico,['Hogar'],0.8626153229041316,0.6641579682885783,0.851177096620095,23.57883,-104.564252,Premium Adulto,0.05323979456927763,-0.2026385602066722,0.39469119759216875
6518,778,3269.93,2023-09-16,19,Ana Castillo,47,Ciudad de México,méxico,"['Alimentos', 'Hogar', 'Electrónica']",0.1807059767348576,0.8193171489290035,0.3408684949651256,27.241293,-98.179068,Premium Adulto,0.21871915085219362,0.38912293223247074,-0.2827185801652467
6519,1481,3307.94,2024-10-31,17,Isabel López,41,Oaxaca,Mex,"['Alimentos', 'Hogar', 'Belleza']",0.4588848776574408,0.007760080326345061,0.7876457039268695,15.382759,-94.927905,Regular Adulto,0.2272863123181178,0.29502253651696597,-0.05299473191953863
6520,191,1676.41,2023-07-24,15,Jorge Rivera,55,Chihuahua,Mexico,['Electrónica'],0.07641395908543923,0.10821043753945285,0.9505919771876472,26.210772,-103.044753,Regular Adulto,-0.24567912224545763,0.29177353427140595,-0.20236292380762333
6521,95,616.47,2023-02-25,20,Roberto Rivera,28,León,méxico,"['Belleza', 'Deportes', 'Juguetes']",0.6111111111111112,0.6085929133341991,0.8798689561107674,31.265171,-91.456749,Premium Joven,-0.5452143661646951,0.5566316841264165,-0.0856191441507661
6522,320,2090.72,2023-11-02,2,Pedro Ramírez,44,León,Mexico,['Deportes'],0.813678299237866,0.693237699385596,0.35911519866856717,23.998015,-92.827203,Premium Adulto,-0.1130081113409247,-0.44658876928281643,0.32114051164282453
6523,914,4405.19,2023-07-28,1,Isabel Martínez,48,Veracruz,mx,['Hogar'],0.7360609707180105,0.8504796053621179,0.9053310599685651,16.419196,-113.142564,Premium Adulto,0.5689907108232122,-0.3562431324080659,0.38103046497672266
6524,1051,3164.06,2023-02-02,17,Miguel Díaz,64,Tijuana,MEX,['Belleza'],0.8658243080625752,0.8827309928814505,0.37457112320147523,26.24168,-92.415743,Premium Adulto,0.1737468283102952,0.36461093733008165,0.482202467677479
6525,1312,4496.36,2023-03-09,15,Isabel Vargas,66,Tijuana,méxico,"['Belleza', 'Hogar', 'Ropa']",0.9907741676694745,0.41489045764675186,0.9318245648664181,23.285698,-97.990297,Regular Adulto,0.5500435587536245,0.38663715853695324,0.6826380173449613
6526,327,2040.45,2024-06-25,6,Luis Ramírez,52,Hermosillo,méxico,"['Ropa', 'Belleza']",0.11371841155234656,0.2431131858369535,0.4615440192428477,22.90883,-107.973816,Regular Adulto,-0.12938299556648192,-0.2574593150218809,-0.22072666553946818
6527,1231,4732.05,2024-07-17,6,Fernando Moreno,62,Acapulco,Mex,['Belleza'],0.7936221419975933,0.9104415249149233,0.9110400243166517,29.779038,-107.292519,Premium Adulto,0.6346655901466449,-0.011760166641676562,0.5400960800999908
6528,1334,4357.09,2023-10-31,10,Fernando Castillo,37,Hermosillo,Mex,"['Belleza', 'Juguetes', 'Alimentos']",0.5930605695948656,0.45206196236438184,0.24444378263359967,29.056161,-98.492947,Regular Adulto,0.521690607356349,-0.039385514220693474,-0.038713377455714126
6529,1079,1664.93,2023-01-31,1,Sofía Mendoza,52,Culiacán,México,"['Ropa', 'Belleza', 'Deportes']",0.7900120336943441,0.3742785992257919,0.24736597428936097,17.430654,-108.456665,Regular Adulto,-0.2347814696490128,-0.5095319302138717,0.32138846653596054
6530,938,779.16,2024-06-03,19,Patricia Ramos,56,Querétaro,Mexico,"['Juguetes', 'Hogar', 'Electrónica']",0.816686722823907,0.8016204117368001,0.4261876503514415,14.953071,-108.820385,Premium Adulto,-0.48865985282804725,0.43184399386901084,0.3006224776042623
6531,695,4759.48,2023-07-08,15,Luis Jiménez,41,Hermosillo,mx,"['Hogar', 'Belleza', 'Deportes']",0.7073806658644204,0.20466504762627163,0.8916025952897438,31.32636,-102.894715,Regular Adulto,0.6256534061784875,0.3844837750037189,0.1376650876434894
6532,1293,1414.27,2023-03-19,14,Sergio Reyes,53,Acapulco,Mex,['Juguetes'],0.22001604492579221,0.018496400870630623,0.5503387944747461,26.235441,-116.393463,Regular Adulto,-0.32437866543031996,0.2195394334920715,-0.2238635088987806
6533,1106,60.8,2024-08-29,4,Claudia Sánchez,42,Puebla,Mexico,"['Electrónica', 'Alimentos', 'Deportes']",0.6066987565182511,0.3125733614286982,0.6960361106551888,16.621521,-89.542021,Regular Adulto,-0.6876422731113934,-0.3820877520376716,0.17199849998394268
6534,1473,3019.21,2024-01-30,4,Mónica Martínez,32,Chihuahua,Mexico,"['Electrónica', 'Hogar', 'Juguetes']",0.35098275170477333,0.48511558482798883,0.6313536567727577,18.343976,-104.509273,Regular Adulto,0.16923162046793627,-0.35258546894325493,-0.1718368205746187
6535,352,4009.05,2024-02-20,13,José Ramírez,62,Guadalajara,mx,"['Deportes', 'Ropa']",0.20216606498194944,0.8951592063530837,0.4816921975038839,25.583036,-103.71432,Premium Adulto,0.43341530679311635,0.1475501375405195,-0.03486306461399802
6536,272,127.0,2023-02-03,17,Roberto Jiménez,28,Mérida,mx,"['Deportes', 'Electrónica']",0.847573204973927,0.9263756593689857,0.23742683669982112,15.775636,-107.968473,Premium Joven,-0.6608862015976963,0.26703927370175107,0.0032029795072604506
6537,274,4211.33,2023-09-03,20,Elena Pérez,58,Puebla,mx,"['Alimentos', 'Juguetes', 'Deportes']",0.757721620537505,0.5184559034335398,0.16436496719428867,32.23565,-105.657691,Premium Adulto,0.4583831183588054,0.5379284030656348,0.20308870283852176
6538,246,2308.63,2024-10-12,6,Valentina Rodríguez,42,Tijuana,Mexico,"['Deportes', 'Ropa']",0.7274368231046932,0.06806783513557643,0.785903553652686,15.504169,-103.790733,Regular Adulto,-0.05128163186602941,-0.20146957950574157,0.22174603358780576
6539,863,1013.36,2023-09-28,9,Gabriela Díaz,60,Guadalajara,mx,['Deportes'],0.8802647412755716,0.08237307267554354,0.9718410021110135,18.562357,-103.223265,Regular Adulto,-0.43595865739109785,0.03559081516203488,0.5372473766285892
6540,552,1130.79,2024-09-01,13,Miguel Vargas,54,Puebla,MEXICO,"['Electrónica', 'Belleza']",0.47172081829121537,0.17233009396691037,0.7060639249624026,26.095217,-90.057761,Regular Adulto,-0.4079805046738519,0.13797534373963705,0.10885964002823734
6541,1291,3272.26,2024-10-19,9,Fernando Hernández,32,Acapulco,MEX,"['Electrónica', 'Juguetes', 'Deportes']",0.45928600080224624,0.4600277439584895,0.494437071782601,24.891241,-112.915763,Regular Adulto,0.2270231055311086,-0.04290173889748905,-0.189851375422034
6542,685,4991.68,2024-11-27,16,Patricia Reyes,30,Culiacán,MEXICO,"['Hogar', 'Deportes']",0.4799438427597272,0.8297076342168631,0.9497365940902043,31.167664,-86.917075,Premium Adulto,0.7133373268524812,0.3666457582481828,-0.06926635414114424
6543,13,452.05,2023-01-12,10,Miguel Torres,33,Querétaro,Mex,"['Deportes', 'Belleza']",0.5519454472523064,0.8670552706450149,0.031032176961334673,14.932781,-95.088584,Premium Adulto,-0.5641298011294212,-0.20418982688288934,-0.11211699421792487
6544,1356,4655.71,2023-05-27,10,Gabriela González,48,Tijuana,México,"['Belleza', 'Ropa']",0.9283995186522263,0.03355244803793131,0.958249959634732,21.270017,-110.541175,Regular Adulto,0.6037199693716,0.13539591741268875,0.4220432876030593
6545,333,3305.27,2024-01-18,7,Eduardo González,37,Ciudad de México,MEX,['Belleza'],0.3782591255515443,0.15512318291856672,0.6365184078309021,22.597804,-99.24771,Regular Adulto,0.23137300796444127,-0.1881523831238835,-0.1272736996223427
6546,836,3003.52,2024-08-22,3,Elena López,45,Cancún,méxico,"['Deportes', 'Juguetes', 'Ropa']",0.9731247492980345,0.17649297337325653,0.9990128037695083,22.406115,-95.092891,Regular Adulto,0.13822853045375694,-0.2601008783334099,0.5309189409694743
6547,320,4786.28,2024-04-14,12,Pedro Ramírez,44,León,Mexico,['Deportes'],0.813678299237866,0.693237699385596,0.35911519866856717,23.998015,-92.827203,Premium Adulto,0.6484655433204844,0.07168380793367757,0.25881323760372554
6548,510,94.33,2024-07-18,9,Luis Castillo,59,Tijuana,mx,"['Alimentos', 'Hogar']",0.011231448054552748,0.08469878263418473,0.9008092151135576,16.082679,-87.71731,Regular Adulto,-0.683635501269184,-0.15088265256733768,-0.11316499259327095
6549,1168,2284.18,2024-12-22,2,Luis Ramírez,67,Culiacán,Mexico,['Alimentos'],0.12454873646209386,0.31579130063625976,0.8813647079751487,20.637829,-102.796531,Regular Adulto,-0.05631446558965436,-0.38817529112035637,0.08398277750787064
6550,512,3069.72,2024-10-26,15,Valentina Mendoza,29,Oaxaca,Mexico,"['Deportes', 'Hogar']",0.14119534697152025,0.18427233819345434,0.23891123687594595,29.412835,-113.574374,Regular Joven,0.15637194097205354,0.195149143670293,-0.5898256918701821
6551,2,702.7,2023-10-28,8,Gabriela Rivera,58,Chihuahua,México,"['Ropa', 'Belleza', 'Electrónica']",0.2300441235459286,0.5894112701153342,0.017354193907936216,16.350492,-90.433469,Premium Adulto,-0.5064928263984041,-0.32709467011709875,-0.07638151218041311
6552,769,1625.31,2024-12-07,10,Claudia Flores,25,Ciudad de México,México,"['Belleza', 'Juguetes']",0.7152025671881268,0.5495090810681552,0.041043965355715833,25.038661,-107.396113,Premium Joven,-0.2472087635709862,-0.08603750748387717,-0.14205495107990662
6553,87,1792.06,2023-08-16,14,Pedro López,61,Acapulco,MEXICO,['Deportes'],0.2922182109907741,0.38473465179275085,0.07552371681517568,30.913086,-93.390994,Regular Adulto,-0.22551227004150853,0.10277697422913068,-0.07496081114344799
6554,524,2531.1,2023-03-23,18,Miguel Morales,56,Querétaro,méxico,"['Hogar', 'Belleza']",0.9911752908142799,0.24436410667153494,0.7161797482409223,32.460032,-109.566315,Regular Adulto,-0.024667787757801984,0.5701358122580269,0.43578546306684407
6555,901,3959.38,2023-10-13,1,Sofía Ruiz,61,Cancún,méxico,"['Alimentos', 'Ropa', 'Deportes']",0.8333333333333334,0.9351462471732146,0.2583827209676232,19.367364,-112.401534,Premium Adulto,0.4276090544225013,-0.44221336510966797,0.48613739700180547
6556,498,4374.83,2024-12-19,9,María Flores,53,León,México,['Deportes'],0.025671881267549136,0.9474047570989437,0.3658751957999288,18.475966,-103.206158,Premium Adulto,0.5572285582211176,-0.15164533217679632,-0.23972010328069204
6557,1045,2756.58,2023-05-02,12,María González,34,Cancún,mx,['Alimentos'],0.652426795026073,0.6897536341628666,0.25514682206816275,27.040441,-106.661596,Premium Adulto,0.07359453506714753,0.07949804644161373,-0.05667176950110897
6558,1469,2871.28,2024-05-25,8,Pedro Cruz,49,Cancún,MEX,['Hogar'],0.11311672683513839,0.992989443668065,0.4261660153691175,19.865124,-107.33773,Premium Adulto,0.1297321118601228,-0.1682490290541846,-0.2193600503564649
6559,1061,1878.72,2024-12-30,13,Claudia Mendoza,57,Hermosillo,MEX,['Alimentos'],0.05816285599679101,0.8509565751767424,0.6187860023801152,28.384051,-98.316251,Premium Adulto,-0.17457397069771302,0.14040337524215551,-0.1813635300532218
6560,842,803.74,2023-07-22,5,Carlos Ruiz,53,Hermosillo,méxico,"['Deportes', 'Alimentos']",0.9472523064580826,0.6092383010618042,0.7929590953265366,21.770877,-93.319961,Premium Adulto,-0.4845896838274274,-0.20550212295319625,0.5668964602183217
6561,473,2168.04,2024-01-26,13,Ana López,41,Mérida,MEXICO,"['Ropa', 'Belleza']",0.21520256718812675,0.701303760347738,0.23968822654978256,30.811897,-87.730926,Premium Adulto,-0.09894296187857299,0.04178080124030148,-0.2800873245747589
6562,950,3041.38,2024-10-01,17,Alejandro Ramos,65,Oaxaca,MEX,"['Ropa', 'Deportes', 'Hogar']",0.5086241476133173,0.32856663499724237,0.32048179770143004,17.867827,-102.173252,Regular Adulto,0.14212273969435552,0.2827018501510513,0.15828056039965366
6563,836,1454.33,2023-03-17,5,Elena López,45,Cancún,méxico,"['Deportes', 'Juguetes', 'Ropa']",0.9731247492980345,0.17649297337325653,0.9990128037695083,22.406115,-95.092891,Regular Adulto,-0.3054985504123885,-0.1669758177516929,0.5063302170515389
6564,764,2928.31,2024-08-03,16,Elena García,58,Chihuahua,Mexico,"['Belleza', 'Juguetes', 'Alimentos']",0.20076213397513035,0.21955653377936227,0.428107154060973,14.697279,-94.264413,Regular Adulto,0.11961129685109617,0.1602587017693874,-0.10753936596570057
6565,1366,4530.14,2023-05-19,2,Eduardo Moreno,55,Monterrey,mx,"['Hogar', 'Electrónica', 'Juguetes']",0.9356197352587244,0.6228248697975257,0.036505026193686785,26.34488,-107.670862,Premium Adulto,0.5714973631865914,-0.40642485188315747,0.4394411769790163
6566,526,970.68,2024-06-21,13,José Ramírez,59,Ciudad de México,MEXICO,"['Ropa', 'Juguetes']",0.2978339350180505,0.21492054145716208,0.21514868107405133,15.057299,-94.219861,Regular Adulto,-0.4410009834909037,-0.029024492452236816,-0.04698336159478256
6567,378,870.64,2024-02-25,19,Isabel Moreno,36,Cancún,méxico,['Ropa'],0.3395507420778178,0.028829032676932025,0.013744223493106791,15.281894,-105.003148,Regular Adulto,-0.4695393163698295,0.24707129059623,-0.39611618577458957
6568,1270,687.61,2024-01-29,14,Andrés Rivera,49,Puebla,MEX,"['Hogar', 'Electrónica', 'Deportes']",0.019855595667870034,0.6878650393982209,0.8559327862531856,18.141412,-109.639835,Premium Adulto,-0.49840648846873187,0.18819572076095603,-0.29818159625184004
6569,816,409.72,2024-04-09,19,Ricardo Martínez,69,Veracruz,MEX,"['Hogar', 'Belleza']",0.07942238267148015,0.7208698078107343,0.0500255546535044,15.423172,-93.041146,Premium Adulto,-0.5960670526755983,0.2347847136907263,-0.1527423428881085
6570,1195,2070.5,2023-07-13,12,Elena Vargas,66,Veracruz,mx,['Electrónica'],0.2934215804251905,0.5071770457955304,0.6718682328079014,24.489511,-106.261247,Premium Adulto,-0.12869335758253653,0.1328686398071519,0.08125134028990588
6571,773,3070.85,2024-08-27,20,Sergio Cruz,32,Ciudad de México,mx,"['Ropa', 'Hogar']",0.43341355796229436,0.41153109881760347,0.5284834558492112,20.58477,-88.862868,Regular Adulto,0.1620405693544793,0.40224980839090096,-0.20927554831001072
6572,1347,4114.55,2024-08-25,20,Andrés Ruiz,19,Acapulco,México,['Hogar'],0.37785800240673884,0.7107698755635893,0.6901603432643689,17.185686,-106.286951,Premium Joven,0.4824394933144964,0.46389921022251723,-0.3925799630494965
6573,1123,1277.34,2023-11-25,18,Jorge Rivera,58,Cancún,mx,"['Belleza', 'Electrónica', 'Ropa']",0.25310870437224225,0.7105924582201442,0.7401444976430557,16.795828,-96.146077,Premium Adulto,-0.34173462816274813,0.35107184045419415,-0.018871357691416568
6574,978,4332.55,2024-02-14,18,Luis Gutiérrez,56,Querétaro,México,['Hogar'],0.18170878459687123,0.688694272633889,0.10912698439196285,32.452425,-106.562223,Premium Adulto,0.5083791443820065,0.36867835084792633,-0.2534943159124948
